,HomePriceIndex,ConsumerPriceIndex,GDP,MedianHouseholdIncome,S&P500,DowJones,HomePriceIndex_Lag1,S&P500_Lag1,DowJones_Lag1,HomePriceIndex_Lag2,S&P500_Lag2,DowJones_Lag2,HomePriceIndex_Lag3,S&P500_Lag3,DowJones_Lag3,HomePriceIndex_RollMean3,CPI_MedianIncome,GDP_HousingStarts,SP500_MortgageRate,DowJones_MortgageRate
2008-11-10,156.141,213.153,14608.209,50300.0,919.2100219726562,8870.5400390625,156.141,930.989990234375,8943.8095703125,156.141,904.8800048828125,8695.7900390625,156.141,952.77001953125,9139.26953125,156.141,10721595.9,9524552.268000001,5699.102136230469,54997.3482421875
2008-11-11,156.141,213.153,14608.209,50300.0,898.9500122070312,8693.9599609375,156.141,919.2100219726562,8870.5400390625,156.141,930.989990234375,8943.8095703125,156.141,904.8800048828125,8695.7900390625,156.141,10721595.9,9524552.268000001,5573.490075683594,53902.5517578125
2008-11-12,156.141,213.153,14608.209,50300.0,852.2999877929688,8282.66015625,156.141,898.9500122070312,8693.9599609375,156.141,919.2100219726562,8870.5400390625,156.141,930.989990234375,8943.8095703125,156.141,10721595.9,9524552.268000001,5284.259924316407,51352.492968750004
2008-11-13,156.141,213.153,14608.209,50300.0,911.2899780273438,8835.25,156.141,852.2999877929688,8282.66015625,156.141,898.9500122070312,8693.9599609375,156.141,919.2100219726562,8870.5400390625,156.141,10721595.9,9524552.268000001,5595.320465087891,54248.435
2008-11-14,156.141,213.153,14608.209,50300.0,873.2899780273438,8497.3095703125,156.141,911.2899780273438,8835.25,156.141,852.2999877929688,8282.66015625,156.141,898.9500122070312,8693.9599609375,156.141,10721595.9,9524552.268000001,5362.00046508789,52173.48076171875
2008-11-17,156.141,213.153,14608.209,50300.0,850.75,8273.580078125,156.141,873.2899780273438,8497.3095703125,156.141,911.2899780273438,8835.25,156.141,852.2999877929688,8282.66015625,156.141,10721595.9,9524552.268000001,5223.605,50799.7816796875
2008-11-18,156.141,213.153,14608.209,50300.0,859.1199951171875,8424.75,156.141,850.75,8273.580078125,156.141,873.2899780273438,8497.3095703125,156.141,911.2899780273438,8835.25,156.141,10721595.9,9524552.268000001,5274.996770019531,51727.965
2008-11-19,156.141,213.153,14608.209,50300.0,806.5800170898438,7997.27978515625,156.141,859.1199951171875,8424.75,156.141,850.75,8273.580078125,156.141,873.2899780273438,8497.3095703125,156.141,10721595.9,9524552.268000001,4952.40130493164,49103.29788085937
2008-11-20,156.141,213.153,14608.209,50300.0,752.4400024414062,7552.2900390625,156.141,806.5800170898438,7997.27978515625,156.141,859.1199951171875,8424.75,156.141,850.75,8273.580078125,156.141,10721595.9,9524552.268000001,4544.737614746094,45615.8318359375
2008-11-21,156.141,213.153,14608.209,50300.0,800.030029296875,8046.419921875,156.141,752.4400024414062,7552.2900390625,156.141,806.5800170898438,7997.27978515625,156.141,859.1199951171875,8424.75,156.141,10721595.9,9524552.268000001,4832.181376953125,48600.376328125
2008-11-24,156.141,213.153,14608.209,50300.0,851.8099975585938,8443.3896484375,156.141,800.030029296875,8046.419921875,156.141,752.4400024414062,7552.2900390625,156.141,806.5800170898438,7997.27978515625,156.141,10721595.9,9524552.268000001,5144.932385253906,50998.0734765625
2008-11-25,156.141,213.153,14608.209,50300.0,857.3900146484375,8479.4697265625,156.141,851.8099975585938,8443.3896484375,156.141,800.030029296875,8046.419921875,156.141,752.4400024414062,7552.2900390625,156.141,10721595.9,9524552.268000001,5178.635688476563,51215.9971484375
2008-11-26,156.141,213.153,14608.209,50300.0,887.6799926757812,8726.6103515625,156.141,857.3900146484375,8479.4697265625,156.141,851.8099975585938,8443.3896484375,156.141,800.030029296875,8046.419921875,156.141,10721595.9,9524552.268000001,5299.449556274414,52097.863798828126
2008-11-28,156.141,213.153,14608.209,50300.0,896.239990234375,8829.0400390625,156.141,887.6799926757812,8726.6103515625,156.141,857.3900146484375,8479.4697265625,156.141,851.8099975585938,8443.3896484375,156.141,10721595.9,9524552.268000001,5350.552741699218,52709.369033203126
2008-12-01,153.618,211.398,14608.209,50300.0,816.2100219726562,8149.08984375,156.141,896.239990234375,8829.0400390625,156.141,887.6799926757812,8726.6103515625,156.141,857.3900146484375,8479.4697265625,155.29999999999998,10633319.4,8180597.04,4872.773831176758,48650.0663671875
2008-12-02,153.618,211.398,14608.209,50300.0,848.8099975585938,8419.08984375,153.618,816.2100219726562,8149.08984375,156.141,896.239990234375,8829.0400390625,156.141,887.6799926757812,8726.6103515625,154.45899999999997,10633319.4,8180597.04,5067.3956854248045,50261.966367187495
2008-12-03,153.618,211.398,14608.209,50300.0,870.739990234375,8591.6904296875,153.618,848.8099975585938,8419.08984375,153.618,816.2100219726562,8149.08984375,156.141,896.239990234375,8829.0400390625,153.618,10633319.4,8180597.04,5198.3177416992185,51292.39186523437
2008-12-04,153.618,211.398,14608.209,50300.0,845.219970703125,8376.240234375,153.618,870.739990234375,8591.6904296875,153.618,848.8099975585938,8419.08984375,153.618,816.2100219726562,8149.08984375,153.618,10633319.4,8180597.04,4674.066437988282,46320.60849609375
2008-12-05,153.618,211.398,14608.209,50300.0,876.0700073242188,8635.419921875,153.618,845.219970703125,8376.240234375,153.618,870.739990234375,8591.6904296875,153.618,848.8099975585938,8419.08984375,153.618,10633319.4,8180597.04,4844.66714050293,47753.87216796875
2008-12-08,153.618,211.398,14608.209,50300.0,909.7000122070312,8934.1796875,153.618,876.0700073242188,8635.419921875,153.618,845.219970703125,8376.240234375,153.618,870.739990234375,8591.6904296875,153.618,10633319.4,8180597.04,5030.641067504883,49406.013671875
2008-12-09,153.618,211.398,14608.209,50300.0,888.6699829101562,8691.330078125,153.618,909.7000122070312,8934.1796875,153.618,876.0700073242188,8635.419921875,153.618,845.219970703125,8376.240234375,153.618,10633319.4,8180597.04,4914.3450054931645,48063.055332031254
2008-12-10,153.618,211.398,14608.209,50300.0,899.239990234375,8761.419921875,153.618,888.6699829101562,8691.330078125,153.618,909.7000122070312,8934.1796875,153.618,876.0700073242188,8635.419921875,153.618,10633319.4,8180597.04,4972.797145996094,48450.65216796875
2008-12-11,153.618,211.398,14608.209,50300.0,873.5900268554688,8565.08984375,153.618,899.239990234375,8761.419921875,153.618,888.6699829101562,8691.330078125,153.618,909.7000122070312,8934.1796875,153.618,10633319.4,8180597.04,4778.537446899414,46851.0414453125
2008-12-12,153.618,211.398,14608.209,50300.0,879.72998046875,8629.6796875,153.618,873.5900268554688,8565.08984375,153.618,899.239990234375,8761.419921875,153.618,888.6699829101562,8691.330078125,153.618,10633319.4,8180597.04,4812.122993164062,47204.347890624995
